refmet_name,super_class,main_class,sub_class,formula,exactmass,inchi_key,smiles,pubchem_cid,id,libname,cas,library
o-Toluidine,Benzenoids,Benzenes,Other benzenes,C7H9N,107.073499,RNVCVTLRINQCPJ-UHFFFAOYSA-N,Cc1ccccc1N,7242,RefMet_1259,HMDB0041965_c_ms_102298,95-53-4,MoNA-export-HMDB
N-Ethylglycine,Organic acids,Amino acids and peptides,Amino acids,C4H9NO2,103.063329,YPIGGYHFMKJNKV-UHFFFAOYSA-N,CCNCC(=O)O,316542,RefMet_121370,HMDB0041945_c_ms_102293,627-01-0,MoNA-export-HMDB
N-Ethylglycine,Organic acids,Amino acids and peptides,Amino acids,C4H9NO2,103.063329,YPIGGYHFMKJNKV-UHFFFAOYSA-N,CCNCC(=O)O,316542,RefMet_121370,HMDB0041945_c_ms_102292,627-01-0,MoNA-export-HMDB
Fenitrothion,Organic acids,Organic thiophosphoric acids,Thiophosphoric acid esters,C9H12NO5PS,277.017384,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,Cc1cc(ccc1[N+](=O)[O-])OP(=S)(OC)OC,31200,RefMet_130545,HMDB0041893_c_ms_102282,122-14-5,MoNA-export-HMDB
Fenitrothion,Organic acids,Organic thiophosphoric acids,Thiophosphoric acid esters,C9H12NO5PS,277.017384,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,Cc1cc(ccc1[N+](=O)[O-])OP(=S)(OC)OC,31200,RefMet_130545,HMDB0041893_c_ms_102281,122-14-5,MoNA-export-HMDB
Cyanuric acid,Organoheterocyclic compounds,Triazines,Triazines,C3H3N3O3,129.017442,ZFSLODLOARCGLH-UHFFFAOYSA-N,c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,7956,RefMet_132257,HMDB0041861_c_ms_102279,108-80-5,MoNA-export-HMDB
Benzidine,Benzenoids,Bisphenyls,Other bisphenyls,C12H12N2,184.100048,HFACYLZERDEVSX-UHFFFAOYSA-N,c1cc(ccc1c1ccc(cc1)N)N,7111,RefMet_1427,HMDB0041835_c_ms_102273,92-87-5,MoNA-export-HMDB
Barbituric acid,Nucleic acids,Pyrimidines,Barbituric acid derivatives,C4H4N2O3,128.022193,HNYOPLTXPVRDBG-UHFFFAOYSA-N,C1C(=O)NC(=O)NC1=O,6211,RefMet_120664,HMDB0041833_c_ms_1261,67-52-7,MoNA-export-HMDB
Acrolein,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,C3H4O,56.026215,HGINCPLSRVDWNT-UHFFFAOYSA-N,C=CC=O,7847,RefMet_131237,HMDB0041822_c_ms_102270,107-02-8,MoNA-export-HMDB
Acrolein,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,C3H4O,56.026215,HGINCPLSRVDWNT-UHFFFAOYSA-N,C=CC=O,7847,RefMet_131237,HMDB0041822_c_ms_102269,107-02-8,MoNA-export-HMDB
"3,4-Dimethoxyphenylethylamine",Alkaloids,Tyrosine alkaloids,Phenylethylamines,C10H15NO2,181.110279,ANOUKFYBOAKOIR-UHFFFAOYSA-N,COc1ccc(CCN)cc1OC,8421,RefMet_723,HMDB0041806_c_ms_102268,120-20-7,MoNA-export-HMDB
"3,4-Dimethoxyphenylethylamine",Alkaloids,Tyrosine alkaloids,Phenylethylamines,C10H15NO2,181.110279,ANOUKFYBOAKOIR-UHFFFAOYSA-N,COc1ccc(CCN)cc1OC,8421,RefMet_723,HMDB0041806_c_ms_102267,120-20-7,MoNA-export-HMDB
"3,4-Dimethoxyphenylethylamine",Alkaloids,Tyrosine alkaloids,Phenylethylamines,C10H15NO2,181.110279,ANOUKFYBOAKOIR-UHFFFAOYSA-N,COc1ccc(CCN)cc1OC,8421,RefMet_723,HMDB0041806_c_ms_102266,120-20-7,MoNA-export-HMDB
"2,5-Dichlorophenol",Benzenoids,Halobenzenes,Chlorobenzenes,C6H4Cl2O,161.963921,RANCECPPZPIPNO-UHFFFAOYSA-N,c1cc(c(cc1Cl)O)Cl,66,RefMet_1510,HMDB0041800_c_ms_102264,583-78-8,MoNA-export-HMDB
"1,3-Butadiene",Fatty Acyls,Hydrocarbons,Hydrocarbons,C4H6,54.04695,KAKZBPTYRLMSJV-UHFFFAOYSA-N,C=CC=C,7845,RefMet_21266,HMDB0041792_c_ms_102263,106-99-0,MoNA-export-HMDB
Dimethyl adipate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C8H14O4,174.08921,UDSFAEKRVUSQDD-UHFFFAOYSA-N,COC(=O)CCCCC(=O)OC,12329,RefMet_2845,HMDB0041606_c_ms_102228,627-93-0,MoNA-export-HMDB
Dimethyl adipate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C8H14O4,174.08921,UDSFAEKRVUSQDD-UHFFFAOYSA-N,COC(=O)CCCCC(=O)OC,12329,RefMet_2845,HMDB0041606_c_ms_102227,627-93-0,MoNA-export-HMDB
Dimethyl adipate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C8H14O4,174.08921,UDSFAEKRVUSQDD-UHFFFAOYSA-N,COC(=O)CCCCC(=O)OC,12329,RefMet_2845,HMDB0041606_c_ms_102226,627-93-0,MoNA-export-HMDB
Dimethyl adipate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C8H14O4,174.08921,UDSFAEKRVUSQDD-UHFFFAOYSA-N,COC(=O)CCCCC(=O)OC,12329,RefMet_2845,HMDB0041606_c_ms_102225,627-93-0,MoNA-export-HMDB
Dimethyl adipate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C8H14O4,174.08921,UDSFAEKRVUSQDD-UHFFFAOYSA-N,COC(=O)CCCCC(=O)OC,12329,RefMet_2845,HMDB0041606_c_ms_102224,627-93-0,MoNA-export-HMDB
Dimethyl adipate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C8H14O4,174.08921,UDSFAEKRVUSQDD-UHFFFAOYSA-N,COC(=O)CCCCC(=O)OC,12329,RefMet_2845,HMDB0041606_c_ms_102223,627-93-0,MoNA-export-HMDB
Dimethyl adipate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C8H14O4,174.08921,UDSFAEKRVUSQDD-UHFFFAOYSA-N,COC(=O)CCCCC(=O)OC,12329,RefMet_2845,HMDB0041606_c_ms_102222,627-93-0,MoNA-export-HMDB
Dimethyl adipate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C8H14O4,174.08921,UDSFAEKRVUSQDD-UHFFFAOYSA-N,COC(=O)CCCCC(=O)OC,12329,RefMet_2845,HMDB0041606_c_ms_102221,627-93-0,MoNA-export-HMDB
Methyl 2-propenyl disulfide,Organosulfur compounds,Allyl sulfur compounds,Aliphatic acyclic compounds,C4H8S2,120.006742,XNZOTQPMYMCTBZ-UHFFFAOYSA-N,C=CCSSC,62434,RefMet_132275,HMDB0041389_c_ms_102203,2179-58-0,MoNA-export-HMDB
Dibutyl decanedioate,Fatty Acyls,Fatty esters,Wax diesters,C18H34O4,314.24571,PYGXAGIECVVIOZ-UHFFFAOYSA-N,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,7986,RefMet_21132,HMDB0041220_c_ms_102197,109-43-3,MoNA-export-HMDB
Dibutyl decanedioate,Fatty Acyls,Fatty esters,Wax diesters,C18H34O4,314.24571,PYGXAGIECVVIOZ-UHFFFAOYSA-N,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,7986,RefMet_21132,HMDB0041220_c_ms_102196,109-43-3,MoNA-export-HMDB
beta-Cyclocitral,Organic oxygen compounds,Organic oxides,Organic oxides,C10H16O,152.120115,MOQGCGNUWBPGTQ-UHFFFAOYSA-N,CC1=C(C=O)C(C)(C)CCC1,9895,RefMet_131224,HMDB0041011_c_ms_102194,432-25-7,MoNA-export-HMDB
Lactitol,Carbohydrates,Monosaccharides,Sugar alcohols,C12H24O11,344.131865,VQHSOMBJVWLPSR-JVCRWLNRSA-N,C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O)O)O)O,157355,RefMet_2129,HMDB0040937_ms_ms_2172,585-86-4,MoNA-export-HMDB
Lactitol,Carbohydrates,Monosaccharides,Sugar alcohols,C12H24O11,344.131865,VQHSOMBJVWLPSR-JVCRWLNRSA-N,C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O)O)O)O,157355,RefMet_2129,HMDB0040937_ms_ms_2171,585-86-4,MoNA-export-HMDB
Lactitol,Carbohydrates,Monosaccharides,Sugar alcohols,C12H24O11,344.131865,VQHSOMBJVWLPSR-JVCRWLNRSA-N,C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O)O)O)O,157355,RefMet_2129,HMDB0040937_ms_ms_2170,585-86-4,MoNA-export-HMDB
Phenyl acetate,Benzenoids,Phenols,Phenol esters,C8H8O2,136.05243,IPBVNPXQWQGGJP-UHFFFAOYSA-N,CC(=O)Oc1ccccc1,31229,RefMet_1745,HMDB0040733_c_ms_102189,122-79-2,MoNA-export-HMDB
Phenyl acetate,Benzenoids,Phenols,Phenol esters,C8H8O2,136.05243,IPBVNPXQWQGGJP-UHFFFAOYSA-N,CC(=O)Oc1ccccc1,31229,RefMet_1745,HMDB0040733_c_ms_102188,122-79-2,MoNA-export-HMDB
Phenyl acetate,Benzenoids,Phenols,Phenol esters,C8H8O2,136.05243,IPBVNPXQWQGGJP-UHFFFAOYSA-N,CC(=O)Oc1ccccc1,31229,RefMet_1745,HMDB0040733_c_ms_102187,122-79-2,MoNA-export-HMDB
Phenyl acetate,Benzenoids,Phenols,Phenol esters,C8H8O2,136.05243,IPBVNPXQWQGGJP-UHFFFAOYSA-N,CC(=O)Oc1ccccc1,31229,RefMet_1745,HMDB0040733_c_ms_102186,122-79-2,MoNA-export-HMDB
Phenyl acetate,Benzenoids,Phenols,Phenol esters,C8H8O2,136.05243,IPBVNPXQWQGGJP-UHFFFAOYSA-N,CC(=O)Oc1ccccc1,31229,RefMet_1745,HMDB0040733_c_ms_102185,122-79-2,MoNA-export-HMDB
Phenyl acetate,Benzenoids,Phenols,Phenol esters,C8H8O2,136.05243,IPBVNPXQWQGGJP-UHFFFAOYSA-N,CC(=O)Oc1ccccc1,31229,RefMet_1745,HMDB0040733_c_ms_102184,122-79-2,MoNA-export-HMDB
Butyl formate,Fatty Acyls,Fatty esters,Short fatty esters,C5H10O2,102.06808,NMJJFJNHVMGPGM-UHFFFAOYSA-N,CCCCOC=O,11614,RefMet_21085,HMDB0040575_c_ms_102157,592-84-7,MoNA-export-HMDB
Butyl formate,Fatty Acyls,Fatty esters,Short fatty esters,C5H10O2,102.06808,NMJJFJNHVMGPGM-UHFFFAOYSA-N,CCCCOC=O,11614,RefMet_21085,HMDB0040575_c_ms_102156,592-84-7,MoNA-export-HMDB
Hexyl benzoate,Polyketides,Phenolic acids,Phenolic acids,C13H18O2,206.13068,UUGLJVMIFJNVFH-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1,23235,RefMet_133007,HMDB0040431_c_ms_102143,6789-88-4,MoNA-export-HMDB
Hexyl benzoate,Polyketides,Phenolic acids,Phenolic acids,C13H18O2,206.13068,UUGLJVMIFJNVFH-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1,23235,RefMet_133007,HMDB0040431_c_ms_102142,6789-88-4,MoNA-export-HMDB
Hexyl benzoate,Polyketides,Phenolic acids,Phenolic acids,C13H18O2,206.13068,UUGLJVMIFJNVFH-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1,23235,RefMet_133007,HMDB0040431_c_ms_102141,6789-88-4,MoNA-export-HMDB
Hexyl benzoate,Polyketides,Phenolic acids,Phenolic acids,C13H18O2,206.13068,UUGLJVMIFJNVFH-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1,23235,RefMet_133007,HMDB0040431_c_ms_102140,6789-88-4,MoNA-export-HMDB
Hexyl benzoate,Polyketides,Phenolic acids,Phenolic acids,C13H18O2,206.13068,UUGLJVMIFJNVFH-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1,23235,RefMet_133007,HMDB0040431_c_ms_102139,6789-88-4,MoNA-export-HMDB
Hexyl benzoate,Polyketides,Phenolic acids,Phenolic acids,C13H18O2,206.13068,UUGLJVMIFJNVFH-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1,23235,RefMet_133007,HMDB0040431_c_ms_102138,6789-88-4,MoNA-export-HMDB
Hexyl benzoate,Polyketides,Phenolic acids,Phenolic acids,C13H18O2,206.13068,UUGLJVMIFJNVFH-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1,23235,RefMet_133007,HMDB0040431_c_ms_102137,6789-88-4,MoNA-export-HMDB
Ethyl pentanoate,Fatty Acyls,Fatty esters,Short fatty esters,C7H14O2,130.09938,ICMAFTSLXCXHRK-UHFFFAOYSA-N,CCCCC(=O)OCC,10882,RefMet_21093,HMDB0040297_c_ms_102122,539-82-2,MoNA-export-HMDB
Ethyl pentanoate,Fatty Acyls,Fatty esters,Short fatty esters,C7H14O2,130.09938,ICMAFTSLXCXHRK-UHFFFAOYSA-N,CCCCC(=O)OCC,10882,RefMet_21093,HMDB0040297_c_ms_102121,539-82-2,MoNA-export-HMDB
Butyl pentanoate,Fatty Acyls,Fatty esters,Short fatty esters,C9H18O2,158.13068,OKJADYKTJJGKDX-UHFFFAOYSA-N,CCCCC(=O)OCCCC,61137,RefMet_21086,HMDB0040295_c_ms_102119,591-68-4,MoNA-export-HMDB
Butyl octadecanoate,Fatty Acyls,Fatty acids,Fatty esters,C22H44O2,340.33413,ULBTUVJTXULMLP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)OCCCC,31278,RefMet_2935,HMDB0040290_c_ms_102118,123-95-5,MoNA-export-HMDB
Butyl octadecanoate,Fatty Acyls,Fatty acids,Fatty esters,C22H44O2,340.33413,ULBTUVJTXULMLP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)OCCCC,31278,RefMet_2935,HMDB0040290_c_ms_102117,123-95-5,MoNA-export-HMDB
Butyl octadecanoate,Fatty Acyls,Fatty acids,Fatty esters,C22H44O2,340.33413,ULBTUVJTXULMLP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)OCCCC,31278,RefMet_2935,HMDB0040290_c_ms_102116,123-95-5,MoNA-export-HMDB
2-Butylfuran,Organoheterocyclic compounds,Heteroaromatic compounds,Heteroaromatic compounds,C8H12O,124.088815,NWZIYQNUCXUJJJ-UHFFFAOYSA-N,CCCCc1ccco1,20534,RefMet_131820,HMDB0040272_c_ms_102111,4466-24-4,MoNA-export-HMDB
Diethylhexyl adipate,Fatty Acyls,Fatty acids,Fatty esters,C22H42O4,370.30831,SAOKZLXYCUGLFA-UHFFFAOYSA-N,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,7641,RefMet_2936,HMDB0040270_c_ms_102110,103-23-1,MoNA-export-HMDB
Diethylhexyl adipate,Fatty Acyls,Fatty acids,Fatty esters,C22H42O4,370.30831,SAOKZLXYCUGLFA-UHFFFAOYSA-N,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,7641,RefMet_2936,HMDB0040270_c_ms_102109,103-23-1,MoNA-export-HMDB
Diethylhexyl adipate,Fatty Acyls,Fatty acids,Fatty esters,C22H42O4,370.30831,SAOKZLXYCUGLFA-UHFFFAOYSA-N,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,7641,RefMet_2936,HMDB0040270_c_ms_102108,103-23-1,MoNA-export-HMDB
Nonyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C11H22O2,186.16198,GJQIMXVRFNLMTB-UHFFFAOYSA-N,CCCCCCCCCOC(=O)C,8918,RefMet_21214,HMDB0040266_c_ms_102106,143-13-5,MoNA-export-HMDB
1-(2-Thienyl)-1-heptanone,Organic oxygen compounds,Carbonyl compounds,Aryl alkyl ketones,C11H16OS,196.092186,BDNFJEMAAFFMFH-UHFFFAOYSA-N,CCCCCCC(=O)c1cccs1,141581,RefMet_131123,HMDB0040241_c_ms_102090,30711-40-1,MoNA-export-HMDB
2-Pentylthiophene,Organoheterocyclic compounds,Heteroaromatic compounds,Heteroaromatic compounds,C9H14S,154.081621,NOYVOSGVFSEKPR-UHFFFAOYSA-N,CCCCCc1cccs1,20995,RefMet_131825,HMDB0040240_c_ms_102089,4861-58-9,MoNA-export-HMDB
Ethyl hexanoate,Fatty Acyls,Fatty esters,Short fatty esters,C8H16O2,144.11503,SHZIWNPUGXLXDT-UHFFFAOYSA-N,CCCCCC(=O)OCC,31265,RefMet_21092,HMDB0040209_c_ms_102067,123-66-0,MoNA-export-HMDB
Ethyl hexanoate,Fatty Acyls,Fatty esters,Short fatty esters,C8H16O2,144.11503,SHZIWNPUGXLXDT-UHFFFAOYSA-N,CCCCCC(=O)OCC,31265,RefMet_21092,HMDB0040209_c_ms_102066,123-66-0,MoNA-export-HMDB
Didodecyl thiobispropanoate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C30H58O4S,514.405582,GHKOFFNLGXMVNJ-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,31250,RefMet_2843,HMDB0040172_c_ms_102050,123-28-4,MoNA-export-HMDB
Didodecyl thiobispropanoate,Fatty Acyls,Fatty acids,Dicarboxylic acids,C30H58O4S,514.405582,GHKOFFNLGXMVNJ-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,31250,RefMet_2843,HMDB0040172_c_ms_102049,123-28-4,MoNA-export-HMDB
Ethoxyquin,Organoheterocyclic compounds,Quinolones,Hydroquinolones,C14H19NO,217.146664,DECIPOUIJURFOJ-UHFFFAOYSA-N,CCOc1ccc2c(c1)C(=CC(C)(C)N2)C,3293,RefMet_132189,HMDB0039531_c_ms_1479,91-53-2,MoNA-export-HMDB
Butyl 2-methylbutanoate,Fatty Acyls,Fatty esters,Short fatty esters,C9H18O2,158.13068,OTKQNSSMCDLVQV-UHFFFAOYSA-N,CCCCOC(=O)C(C)CC,61812,RefMet_21082,HMDB0039216_c_ms_102015,15706-73-7,MoNA-export-HMDB
Pentyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C7H14O2,130.09938,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,12348,RefMet_21248,HMDB0039095_c_ms_102013,628-63-7,MoNA-export-HMDB
Pentyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C7H14O2,130.09938,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,12348,RefMet_21248,HMDB0039095_c_ms_102012,628-63-7,MoNA-export-HMDB
Pentyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C7H14O2,130.09938,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,12348,RefMet_21248,HMDB0039095_c_ms_102011,628-63-7,MoNA-export-HMDB
Pentyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C7H14O2,130.09938,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,12348,RefMet_21248,HMDB0039095_c_ms_102010,628-63-7,MoNA-export-HMDB
Pentyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C7H14O2,130.09938,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,12348,RefMet_21248,HMDB0039095_c_ms_102009,628-63-7,MoNA-export-HMDB
Pentyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C7H14O2,130.09938,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,12348,RefMet_21248,HMDB0039095_c_ms_102008,628-63-7,MoNA-export-HMDB
Pentyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C7H14O2,130.09938,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,12348,RefMet_21248,HMDB0039095_c_ms_102007,628-63-7,MoNA-export-HMDB
Dodecyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C14H28O2,228.20893,VZWGRQBCURJOMT-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)C,8205,RefMet_21155,HMDB0038969_c_ms_102000,112-66-3,MoNA-export-HMDB
Dodecyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C14H28O2,228.20893,VZWGRQBCURJOMT-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)C,8205,RefMet_21155,HMDB0038969_c_ms_101999,112-66-3,MoNA-export-HMDB
Dodecyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C14H28O2,228.20893,VZWGRQBCURJOMT-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)C,8205,RefMet_21155,HMDB0038969_c_ms_101998,112-66-3,MoNA-export-HMDB
Dodecyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C14H28O2,228.20893,VZWGRQBCURJOMT-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)C,8205,RefMet_21155,HMDB0038969_c_ms_101997,112-66-3,MoNA-export-HMDB
Ethyl tiglate,Fatty Acyls,Fatty acids,Fatty esters,C7H12O2,128.08373,OAPHLAAOJMTMLY-GQCTYLIASA-N,C/C=C(\C)/C(=O)OCC,5281163,RefMet_2938,HMDB0038962_c_ms_101996,5837-78-5,MoNA-export-HMDB
Octyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C10H20O2,172.14633,YLYBTZIQSIBWLI-UHFFFAOYSA-N,CCCCCCCCOC(=O)C,8164,RefMet_21216,HMDB0038602_c_ms_101979,112-14-1,MoNA-export-HMDB
Octyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C10H20O2,172.14633,YLYBTZIQSIBWLI-UHFFFAOYSA-N,CCCCCCCCOC(=O)C,8164,RefMet_21216,HMDB0038602_c_ms_101978,112-14-1,MoNA-export-HMDB
Octyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C10H20O2,172.14633,YLYBTZIQSIBWLI-UHFFFAOYSA-N,CCCCCCCCOC(=O)C,8164,RefMet_21216,HMDB0038602_c_ms_101977,112-14-1,MoNA-export-HMDB
Octyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C10H20O2,172.14633,YLYBTZIQSIBWLI-UHFFFAOYSA-N,CCCCCCCCOC(=O)C,8164,RefMet_21216,HMDB0038602_c_ms_101976,112-14-1,MoNA-export-HMDB
Octyl acetate,Fatty Acyls,Fatty esters,Wax monoesters,C10H20O2,172.14633,YLYBTZIQSIBWLI-UHFFFAOYSA-N,CCCCCCCCOC(=O)C,8164,RefMet_21216,HMDB0038602_c_ms_101975,112-14-1,MoNA-export-HMDB
gamma-Cadinene,Prenol Lipids,Isoprenoids,C15 isoprenoids,C15H24,204.1878,WRHGORWNJGOVQY-KKUMJFAQSA-N,CC(C)[C@@H]1CCC(=C)[C@@H]2CCC(=C[C@@H]12)C,6432404,RefMet_133319,HMDB0038207_c_ms_101931,483-74-9,MoNA-export-HMDB
2-Methylpropyl 3-methylbutanoate,Fatty Acyls,Fatty esters,Short fatty esters,C9H18O2,158.13068,KEBDNKNVCHQIJU-UHFFFAOYSA-N,CC(C)CC(=O)OCC(C)C,11514,RefMet_21076,HMDB0038040_c_ms_101924,589-59-3,MoNA-export-HMDB
2-Methylpropyl 3-methylbutanoate,Fatty Acyls,Fatty esters,Short fatty esters,C9H18O2,158.13068,KEBDNKNVCHQIJU-UHFFFAOYSA-N,CC(C)CC(=O)OCC(C)C,11514,RefMet_21076,HMDB0038040_c_ms_101923,589-59-3,MoNA-export-HMDB
2-Methylpropyl 3-methylbutanoate,Fatty Acyls,Fatty esters,Short fatty esters,C9H18O2,158.13068,KEBDNKNVCHQIJU-UHFFFAOYSA-N,CC(C)CC(=O)OCC(C)C,11514,RefMet_21076,HMDB0038040_c_ms_101922,589-59-3,MoNA-export-HMDB
Xi-Norepinephrine,Alkaloids,Tyrosine alkaloids,Phenylethylamines,C8H11NO3,169.073894,SFLSHLFXELFNJZ-UHFFFAOYSA-N,c1cc(c(cc1C(CN)O)O)O,951,RefMet_755,HMDB0037685_ms_ms_357,-,MoNA-export-HMDB
Xi-Norepinephrine,Alkaloids,Tyrosine alkaloids,Phenylethylamines,C8H11NO3,169.073894,SFLSHLFXELFNJZ-UHFFFAOYSA-N,c1cc(c(cc1C(CN)O)O)O,951,RefMet_755,HMDB0037685_ms_ms_356,-,MoNA-export-HMDB
Xi-Norepinephrine,Alkaloids,Tyrosine alkaloids,Phenylethylamines,C8H11NO3,169.073894,SFLSHLFXELFNJZ-UHFFFAOYSA-N,c1cc(c(cc1C(CN)O)O)O,951,RefMet_755,HMDB0037685_ms_ms_355,-,MoNA-export-HMDB
Xi-Norepinephrine,Alkaloids,Tyrosine alkaloids,Phenylethylamines,C8H11NO3,169.073894,SFLSHLFXELFNJZ-UHFFFAOYSA-N,c1cc(c(cc1C(CN)O)O)O,951,RefMet_755,HMDB0037685_c_ms_1837,-,MoNA-export-HMDB
Isoliquiritigenin,Polyketides,Flavonoids,Chalcones,C15H12O4,256.07356,DXDRHHKMWQZJHT-FPYGCLRLSA-N,c1cc(ccc1/C=C/C(=O)c1ccc(cc1O)O)O,638278,RefMet_132535,HMDB0037316_ms_ms_285961,961-29-5,MoNA-export-HMDB
Isoliquiritigenin,Polyketides,Flavonoids,Chalcones,C15H12O4,256.07356,DXDRHHKMWQZJHT-FPYGCLRLSA-N,c1cc(ccc1/C=C/C(=O)c1ccc(cc1O)O)O,638278,RefMet_132535,HMDB0037316_ms_ms_285960,961-29-5,MoNA-export-HMDB
1-Isopropyl-3-methylbenzene,Benzenoids,Benzenes,Cumenes,C10H14,134.10955,XCYJPXQACVEIOS-UHFFFAOYSA-N,CC(C)c1cccc(C)c1,10812,RefMet_1046,HMDB0037051_c_ms_101854,535-77-3,MoNA-export-HMDB
1-Isopropyl-2-methylbenzene,Benzenoids,Benzenes,Cumenes,C10H14,134.10955,WWRCMNKATXZARA-UHFFFAOYSA-N,CC(C)c1ccccc1C,10703,RefMet_1045,HMDB0037050_c_ms_101853,527-84-4,MoNA-export-HMDB
alpha-Terpinene,Prenol Lipids,Isoprenoids,C10 isoprenoids,C10H16,136.1252,YHQGMYUVUMAZJR-UHFFFAOYSA-N,CC(C)C1=CC=C(C)CC1,7462,RefMet_133110,HMDB0036995_c_ms_101850,99-86-5,MoNA-export-HMDB
alpha-Terpinene,Prenol Lipids,Isoprenoids,C10 isoprenoids,C10H16,136.1252,YHQGMYUVUMAZJR-UHFFFAOYSA-N,CC(C)C1=CC=C(C)CC1,7462,RefMet_133110,HMDB0036995_c_ms_101849,99-86-5,MoNA-export-HMDB
Terpinolene,Prenol Lipids,Isoprenoids,C10 isoprenoids,C10H16,136.1252,MOYAFQVGZZPNRA-UHFFFAOYSA-N,CC(=C1CC=C(C)CC1)C,11463,RefMet_133221,HMDB0036994_c_ms_101848,586-62-9,MoNA-export-HMDB
Terpinolene,Prenol Lipids,Isoprenoids,C10 isoprenoids,C10H16,136.1252,MOYAFQVGZZPNRA-UHFFFAOYSA-N,CC(=C1CC=C(C)CC1)C,11463,RefMet_133221,HMDB0036994_c_ms_101847,586-62-9,MoNA-export-HMDB
"3,4-Dihydro-2H-1-benzopyran-2-one",Polyketides,Flavonoids,Coumarins,C9H8O2,148.05243,VMUXSMXIQBNMGZ-UHFFFAOYSA-N,c1ccc2c(c1)CCC(=O)O2,660,RefMet_132543,HMDB0036626_c_ms_101837,119-84-6,MoNA-export-HMDB
